CustomerID,CreditScore,Country,Gender,Age,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,EstimatedSalary,Churned
15715715,799,Spain,Male,38,2,0,2,Yes,Yes,59297.34,No
15785576,434,Germany,Male,71,9,119496.87,1,Yes,No,125848.88,No
15798834,719,Spain,Female,32,7,0,1,No,No,76264.27,No
15744127,641,France,Female,37,2,0,2,Yes,No,3939.87,No
15637427,461,Spain,Female,25,6,0,2,Yes,Yes,15306.29,No
15576990,790,Germany,Female,25,5,152885.77,1,Yes,No,58214.79,No
15615352,588,France,Male,31,4,99607.37,2,No,Yes,35877.03,No
15647333,621,France,Male,27,4,137003.68,1,Yes,No,21254.06,No
15572050,768,Germany,Male,48,3,122831.58,1,Yes,Yes,24533.89,Yes
15581370,681,Spain,Male,38,2,99811.44,2,Yes,No,23531.5,No
15813503,606,Spain,Male,37,8,154712.58,2,Yes,No,89099.18,No
15769783,542,Spain,Male,37,8,0,1,Yes,Yes,807.06,No
15793135,713,Germany,Female,24,7,147687.24,1,Yes,Yes,121592.5,No
15599182,597,Spain,Female,33,2,0,2,Yes,Yes,4700.66,No
15689517,635,France,Male,27,3,127009.83,1,Yes,No,161909.95,No
15641366,599,Germany,Male,61,1,124737.96,1,No,Yes,90389.61,Yes
15588859,496,Spain,Female,44,0,179356.28,2,Yes,No,2919.21,Yes
15732293,759,Spain,Male,31,8,0,2,Yes,Yes,99086.74,No
15568032,757,Germany,Male,31,1,127320.36,3,Yes,No,163170.32,No
15623525,564,Spain,Male,31,0,125175.58,1,Yes,Yes,72757.33,No
15606601,561,France,Female,22,6,186788.96,2,Yes,No,73286.8,No
15800811,702,France,Male,40,3,148556.74,1,No,Yes,146056.29,No
15610711,678,Germany,Female,40,8,128644.46,1,No,No,167673.37,No
15809654,707,France,Female,46,7,127476.73,2,Yes,Yes,146011.55,No
15576077,610,France,Female,27,9,159561.93,1,No,Yes,103381.47,No
15643378,744,France,Male,42,1,112419.92,1,Yes,Yes,83022.92,No
15566790,598,France,Male,28,8,129991.76,2,No,Yes,46041.08,No
15774402,562,Spain,Male,36,5,0,1,No,Yes,182843.24,No
15694641,621,Spain,Female,59,2,0,2,Yes,Yes,171364.18,No
15605916,659,France,Female,50,3,0,1,Yes,No,183399.12,Yes
15812356,722,Germany,Female,40,6,89175.06,2,No,Yes,152883.95,No
15644179,606,France,Female,39,3,0,2,Yes,No,50560.45,Yes
15771674,603,Spain,Female,39,5,162390.52,2,Yes,No,54702.66,No
15623314,506,Germany,Female,59,3,190353.08,1,Yes,No,78365.75,No
15613292,715,France,Male,21,8,0,2,Yes,No,68666.63,No
15813871,690,France,Male,47,2,0,2,Yes,No,151375.73,No
15759480,644,France,Female,40,10,139180.97,1,Yes,Yes,19959.67,No
15587712,589,France,Male,36,8,114435.47,1,Yes,No,26955.72,No
15671165,592,France,Female,66,5,149950.19,1,Yes,Yes,76267.59,No
15620746,632,France,Male,42,4,126115.6,1,Yes,No,100998.5,No
15706537,577,Germany,Female,59,7,111396.97,1,No,Yes,191070.01,No
15589312,588,France,Male,30,3,115007.08,1,No,No,176858.5,No
15741180,617,France,Male,54,6,102141.9,1,Yes,Yes,45325.26,No
15733888,668,Spain,Female,36,3,133686.52,1,Yes,No,190958.48,Yes
15798532,810,France,Male,32,9,120879.73,2,No,Yes,78896.59,No
15577359,767,Spain,Male,47,5,0,1,Yes,No,121964.46,Yes
15614936,718,Spain,Female,49,10,82321.88,1,No,Yes,11144.4,No
15747647,589,Spain,Female,27,4,0,2,Yes,No,144181.48,No
15588566,778,Spain,Male,33,5,116474.28,2,Yes,Yes,32757.55,No
15570141,724,France,Female,34,3,132352.69,1,Yes,No,80320.3,No
15800793,477,Germany,Female,39,4,182491.57,1,Yes,No,185830.72,No
15572415,580,France,Male,34,6,0,2,Yes,Yes,160095.31,No
15635125,566,Spain,Male,63,2,120787.18,2,Yes,Yes,52198.84,No
15636551,711,France,Female,29,3,130181.47,2,Yes,No,31811.44,No
15600912,706,Germany,Male,32,5,88348.43,2,Yes,Yes,104181.78,No
15768476,703,Spain,Male,31,6,0,2,Yes,Yes,67667.19,No
15650266,679,Germany,Male,39,2,146186.28,2,Yes,Yes,193974.47,No
15621004,603,France,Male,32,7,0,1,Yes,No,198055.94,Yes
15748352,598,Spain,Male,34,0,104488.17,1,No,Yes,43249.67,No
15788920,836,Germany,Female,32,4,109196.67,2,Yes,No,55218.02,No
15743236,687,France,Female,61,7,80538.56,1,Yes,No,131305.37,Yes
15637717,704,Germany,Male,41,4,109026.8,2,Yes,Yes,43117.1,No
15635500,605,Germany,Male,75,2,61319.63,1,No,Yes,186655.11,No
15634792,516,France,Female,40,9,0,2,No,Yes,33266.29,No
15607560,572,France,Female,39,2,0,2,Yes,Yes,555.28,No
15727177,557,France,Male,42,6,177822.03,1,Yes,No,150944.31,Yes
15774358,443,Germany,Male,59,4,110939.3,1,Yes,No,72846.58,Yes
15791304,604,Germany,Male,25,7,165413.43,1,Yes,Yes,35279.74,No
15603328,483,France,Male,27,1,77805.66,1,Yes,Yes,2101.89,No
15804937,702,France,Male,50,3,0,2,No,No,94949.84,No
15804142,670,Spain,Female,57,3,175575.95,2,Yes,No,99061.75,Yes
15608845,804,Spain,Female,38,3,124197.22,1,Yes,No,74692.06,No
15702434,850,France,Female,30,3,0,2,Yes,No,116692.8,No
15632609,554,France,Female,39,10,160132.75,1,Yes,No,32824.15,No
15603550,588,Germany,Female,37,7,70258.88,2,Yes,No,139607.61,No
15755239,758,Germany,Male,32,4,162657.64,2,Yes,Yes,115525.13,No
15670528,787,Germany,Male,43,0,132217.45,1,Yes,No,20955.03,Yes
15732704,582,Spain,Male,25,9,148042.97,2,Yes,No,52341.15,No
15589019,633,Spain,Female,33,4,92855.02,1,Yes,Yes,159813.18,No
15677796,766,Germany,Male,47,9,129289.98,1,Yes,No,169935.46,Yes
15760177,564,Spain,Male,37,9,100252.18,1,Yes,Yes,146033.52,No
15636595,602,Spain,Male,37,3,107592.89,2,No,Yes,153122.73,No
15737275,649,France,Male,39,3,113096.41,1,Yes,Yes,60335.24,No
15672905,679,Spain,Female,40,7,0,2,Yes,Yes,163757.29,No
15753955,639,Spain,Male,34,7,149940.04,2,No,No,156648.81,No
15708504,790,Germany,Male,50,8,121438.58,1,Yes,Yes,176471.78,Yes
15592451,565,France,Male,32,9,0,2,Yes,No,5388.3,No
15790455,478,France,Female,50,2,0,1,No,Yes,93332.64,Yes
15572174,825,France,Male,29,3,148874.01,2,No,Yes,71192.82,No
15656330,528,Spain,Female,32,0,68138.37,1,Yes,Yes,170309.19,No
15569626,577,Spain,Male,35,5,110080.3,1,Yes,Yes,109794.31,No
15608726,663,France,Male,24,7,0,2,Yes,Yes,166310.82,No
15637366,505,Germany,Female,25,5,114268.85,2,Yes,Yes,126728.27,No
15778049,633,Germany,Male,29,6,117412.35,1,No,No,30338.94,No
15727421,586,France,Female,38,6,0,2,Yes,Yes,37935.83,No
15688865,850,France,Female,35,9,0,2,No,No,25329.48,No
15751032,629,Germany,Female,37,1,35549.81,2,No,No,49676.33,No
15734737,744,France,Male,56,9,0,2,Yes,Yes,169498.61,No
15746515,750,France,Male,36,7,136492.92,3,Yes,Yes,26500.29,Yes
15664311,637,Germany,Male,28,3,123675.69,1,Yes,Yes,166458.41,No
15708139,575,France,Female,40,1,139532.34,1,Yes,No,181294.39,No
15768574,671,Spain,Male,58,1,178713.98,1,Yes,Yes,21768.21,No
15738018,571,France,Male,40,5,0,2,No,No,72849.29,No
15699753,590,France,Male,41,1,89086.31,1,Yes,No,24499.97,No
15703199,619,Spain,Male,38,3,96143.47,1,No,No,98994.92,No
15627830,640,Germany,Female,30,5,32197.64,1,No,Yes,141446.01,No
15570855,670,France,Male,38,7,0,2,Yes,Yes,77864.41,No
15772503,737,France,Female,33,4,0,2,Yes,No,115115.32,No
15584453,555,Spain,Male,32,10,0,2,No,Yes,168605.96,No
15710111,742,France,Male,33,6,0,2,No,No,38550.4,No
15618562,618,Germany,Female,40,0,140306.38,1,Yes,No,160618.61,Yes
15706764,560,France,Female,35,1,0,2,Yes,No,3701.63,No
15798737,654,France,Male,38,8,0,2,Yes,No,88659.44,No
15712608,787,Germany,Female,42,2,74483.97,2,No,Yes,44273.91,No
15636736,611,France,Female,53,7,0,2,No,Yes,156495.39,Yes
15703544,559,Spain,Male,34,0,0,1,Yes,No,182988.94,No
15815645,481,France,Male,37,8,152303.66,2,Yes,Yes,175082.2,No
15705739,753,Germany,Male,32,5,159904.79,1,Yes,No,148811.14,No
15709643,675,France,Male,32,1,0,3,Yes,No,85901.09,No
15669805,748,Germany,Female,31,1,99557.94,1,Yes,No,199255.32,No
15737489,610,Spain,Female,46,5,116886.59,1,No,No,107973.44,No
15775131,580,Spain,Male,32,9,142188.2,2,No,Yes,128028.6,No
15765283,624,Germany,Female,40,3,149961.99,2,Yes,No,104610.86,No
15628715,709,France,Female,36,8,0,2,Yes,Yes,69676.55,No
15813283,605,France,Female,34,2,0,1,No,No,35982.42,No
15745716,706,Spain,Male,53,7,0,2,No,Yes,117939.17,No
15598485,567,Spain,Male,40,8,28649.64,1,Yes,Yes,95140.62,No
15696552,747,France,Female,21,4,81025.6,2,Yes,No,167682.57,No
15754569,664,France,Male,57,1,0,2,Yes,Yes,56562.57,No
15701741,711,France,Female,39,3,152462.79,1,Yes,No,90305.97,No
15572631,609,France,Male,25,10,0,1,No,Yes,109895.16,No
15636069,632,Spain,Male,28,7,155519.59,1,Yes,No,1843.24,No
15682467,725,France,Female,36,1,118851.05,1,Yes,Yes,102747.02,No
15790744,850,France,Female,34,9,92899.27,2,Yes,No,97465.89,No
15625023,682,France,Male,40,4,0,1,No,Yes,105352.55,No
15731267,797,France,Male,37,4,75263.7,1,Yes,No,85801.77,No
15742879,668,Spain,Male,38,1,147904.31,1,Yes,Yes,69370.05,No
15757015,783,Germany,Female,41,5,106640.5,1,Yes,No,176945.96,No
15770711,766,Germany,Female,28,4,90696.78,1,No,Yes,21597.2,No
15569430,704,Spain,Female,36,2,175509.8,2,Yes,No,152039.67,No
15617304,722,France,Male,40,6,0,2,Yes,Yes,111893.09,No
15704466,692,France,Female,34,7,0,2,Yes,No,195074.62,No
15664681,584,France,Female,35,2,114321.28,2,No,No,15959.01,No
15605534,644,Germany,Female,51,4,95560.04,1,No,No,72628.84,Yes
15792473,598,Germany,Female,50,5,88379.81,3,No,Yes,64157.24,Yes
15802625,733,Germany,Male,48,7,85915.52,1,Yes,Yes,23860.5,No
15766017,615,Germany,Male,58,3,72309.3,1,Yes,Yes,85687.09,Yes
15762172,850,France,Female,39,2,0,2,Yes,No,179451.42,No
15728333,521,France,Male,43,8,0,1,Yes,Yes,93180.09,No
15792868,675,France,Male,69,1,0,2,Yes,No,157097.09,No
15605698,746,France,Male,58,3,0,3,Yes,Yes,80344.96,Yes
15777060,770,France,Female,33,4,0,1,Yes,No,26080.54,Yes
15626243,618,France,Male,30,3,133844.22,1,Yes,Yes,31406.93,No
15719898,556,France,Male,36,7,154872.08,2,Yes,Yes,32044.64,No
15599976,749,France,Female,27,9,0,2,Yes,No,132734.87,No
15752809,702,Spain,Male,43,6,116121.67,1,Yes,No,61602.42,No
15589698,555,Germany,Male,42,6,107104.5,1,Yes,Yes,41304.44,Yes
15609977,587,France,Male,47,6,71026.77,1,Yes,No,57962.41,No
15750121,639,France,Male,38,3,0,1,Yes,No,42862.82,No
15734177,643,France,Male,33,4,0,2,Yes,Yes,152992.04,No
15781347,600,France,Female,41,1,0,2,Yes,Yes,91193.65,No
15592025,651,France,Male,53,7,0,2,Yes,Yes,130132.41,No
15670163,666,France,Female,27,4,0,2,No,No,88751.45,No
15765402,520,France,Female,39,6,145644.05,1,No,No,104118.93,No
15624343,650,Spain,Female,50,7,129667.77,1,No,No,42028.16,No
15602354,564,Germany,Male,33,3,109341.87,1,Yes,No,75632.78,No
15579183,586,France,Male,64,1,0,2,Yes,Yes,53710.23,No
15584899,617,France,Female,35,5,0,2,No,Yes,13066.3,No
15723658,712,Spain,Female,30,6,0,2,Yes,No,152417.97,No
15803965,654,France,Male,55,3,87485.67,1,Yes,Yes,3299.01,No
15682489,605,France,Male,27,9,0,2,Yes,No,198091.81,No
15813645,491,France,Female,36,0,53369.13,1,Yes,Yes,103934.12,No
15766787,707,France,Female,35,9,0,2,Yes,Yes,70403.65,No
15687171,638,Spain,Male,34,5,146679.77,1,Yes,No,102179.86,No
15690744,683,France,Male,43,2,112499.42,2,Yes,No,30375.18,No
15707974,815,Spain,Female,38,2,48387,1,Yes,No,184796.84,No
15673084,645,Spain,Male,38,1,68079.8,1,No,Yes,166264.89,No
15814772,645,Germany,Male,49,4,160133.88,1,No,Yes,88391.97,No
15743709,683,France,Male,30,4,66190.33,1,Yes,Yes,115186.97,No
15610343,705,France,Female,37,10,0,2,Yes,Yes,13935.53,Yes
15737414,647,France,Male,35,4,123761.68,1,Yes,No,83910.4,No
15788480,786,Germany,Female,33,0,122325.58,1,No,No,34712.34,Yes
15568519,534,France,Male,41,9,0,2,Yes,No,13871.34,No
15792453,602,Spain,Female,42,1,138912.17,1,Yes,Yes,139494.75,No
15658100,695,France,Female,42,0,0,2,No,Yes,140724.64,No
15695197,553,Germany,Female,25,7,128524.19,2,Yes,No,20682.46,No
15749807,516,Spain,Female,31,3,0,2,Yes,No,124202.26,No
15773876,655,France,Female,34,3,0,2,Yes,No,159638.77,No
15591698,849,Germany,Female,49,9,132934.89,1,Yes,No,171056.65,Yes
15712813,520,Germany,Male,43,3,150805.17,3,No,Yes,25333.03,Yes
15763898,568,Spain,Female,46,3,0,2,Yes,Yes,29372.62,No
15793324,695,Spain,Male,32,9,0,3,No,Yes,38533.79,No
15757759,807,Spain,Female,28,7,165969.26,3,Yes,No,156122.13,Yes
15796230,642,Germany,Female,36,2,124495.98,3,Yes,Yes,57904.22,Yes
15611729,703,Germany,Male,39,1,141559.5,1,Yes,Yes,31257.1,Yes
15709531,556,France,Male,38,2,114756.14,1,Yes,No,193214.05,No
15650751,585,France,Female,30,6,0,2,Yes,Yes,137757.69,No
15641413,587,Germany,Female,49,7,155393.98,2,Yes,No,13308.2,Yes
15753840,524,Spain,Female,32,6,0,1,Yes,Yes,132861.9,Yes
15669994,556,Germany,Female,31,1,128663.81,2,Yes,No,125083.29,No
15695301,504,Spain,Male,44,4,113522.64,1,Yes,Yes,12405.2,No
15792004,731,Spain,Female,26,3,0,2,Yes,No,37697.29,No
15603035,651,France,Male,34,3,0,2,Yes,Yes,105599.65,No
15717286,675,Spain,Female,40,8,79035.95,1,Yes,No,142783.98,Yes
15577107,657,Spain,Female,22,6,0,3,No,Yes,168412.07,Yes
15754747,686,Germany,Male,33,9,141918.09,2,No,Yes,184036.47,No
15705676,690,France,Female,35,9,107944.33,2,No,No,48478.47,No
15751912,567,France,Male,36,7,0,2,No,Yes,3896.08,No
15677336,557,Germany,Male,57,1,120043.13,1,Yes,No,132370.75,Yes
15684395,446,Spain,Female,45,10,125191.69,1,Yes,Yes,128260.86,Yes
15659949,850,France,Male,31,1,96399.31,2,Yes,No,106534.15,No
15812422,637,France,Male,41,2,0,2,No,Yes,102515.42,No
15806941,499,France,Male,60,7,76961.6,2,Yes,Yes,83643.87,No
15637690,622,Germany,Female,34,7,98675.74,1,Yes,No,138906.85,Yes
15632882,684,Germany,Male,37,1,126817.13,2,Yes,Yes,29995.83,Yes
15807107,612,France,Male,32,3,121394.42,1,Yes,No,164081.42,No
15661034,813,Germany,Female,29,5,106059.4,1,No,No,187976.88,Yes
15811958,850,Germany,Male,44,2,112755.34,2,No,No,158171.36,No
15785167,795,Spain,Male,29,4,0,2,No,No,155711.64,No
15646720,628,Spain,Female,55,7,0,3,Yes,No,85890.75,Yes
15658614,565,Germany,Female,38,7,145400.69,2,Yes,Yes,83844.79,No
15704657,601,France,Male,39,3,72647.64,1,Yes,No,41777.9,Yes
15567147,802,Spain,Male,40,4,0,2,Yes,Yes,81908.09,No
15701319,614,Germany,Female,37,6,96340.81,2,Yes,Yes,139377.24,Yes
15745266,434,Spain,Male,55,6,0,1,No,Yes,73562.05,Yes
15650437,522,Germany,Male,32,8,124450.36,2,Yes,Yes,165786.1,No
15764314,550,Germany,Male,36,2,113877.23,2,Yes,No,174921.91,No
15612594,599,Spain,Male,25,3,0,2,Yes,Yes,120790.02,No
15593501,493,France,Female,36,5,148667.81,2,Yes,No,56092.51,No
15804150,755,France,Male,34,3,0,2,Yes,Yes,158816.03,No
15649297,605,France,Female,62,4,111065.93,2,No,Yes,125660.99,No
15641110,708,France,Male,41,0,0,1,Yes,No,128400.62,No
15660608,699,France,Male,44,8,158697.61,1,Yes,No,107181.22,No
15806570,763,France,Female,53,4,0,1,Yes,No,77203.72,Yes
15715345,743,Spain,Male,25,6,0,2,Yes,No,129740.11,No
15755521,660,France,Female,48,0,90044.32,2,No,Yes,187604.97,Yes
15579074,619,Germany,Male,38,10,84651.79,1,Yes,Yes,184754.26,No
15641158,739,Germany,Male,32,3,102128.27,1,Yes,No,63981.37,Yes
15752507,769,Germany,Male,60,9,148846.39,1,Yes,No,192831.67,Yes
15597983,692,France,Male,69,10,154953.94,1,Yes,Yes,70849.47,No
15586069,560,France,Female,30,0,108883.29,1,Yes,No,27914.95,No
15655082,607,France,Female,48,4,112070.86,3,Yes,No,173568.3,Yes
15720155,630,Germany,Male,29,6,131354.39,1,No,Yes,9324.31,Yes
15582116,767,Germany,Female,45,7,132746.2,2,Yes,No,26628.88,Yes
15749365,543,France,Female,34,8,0,2,No,Yes,145601.8,No
15632069,776,France,Male,39,8,125211.55,2,Yes,No,144496.07,No
15663134,535,Spain,Male,58,1,0,2,Yes,Yes,11779.98,Yes
15766683,549,Germany,Male,36,6,139422.37,1,No,No,83983.39,Yes
15707219,844,France,Female,28,4,0,2,No,Yes,123318.37,No
15709232,586,Germany,Female,47,5,157099.47,2,Yes,Yes,65481.86,No
15801351,583,France,Male,40,3,0,2,Yes,No,47728,No
15578747,701,Spain,Male,26,5,83600.24,1,No,Yes,59195.05,No
15675626,726,France,Male,28,2,0,1,No,No,98060.51,No
15583736,829,Germany,Male,36,4,81795.74,2,Yes,No,90106.94,No
15590011,749,Spain,Male,38,9,129378.32,1,Yes,Yes,13549.34,No
15609913,743,France,Female,46,9,0,1,Yes,No,113436.08,No
15719479,619,Spain,Female,56,7,0,2,Yes,Yes,42442.21,No
15575147,699,France,Male,22,9,99339,1,Yes,No,68297.61,Yes
15597309,749,Spain,Male,36,7,0,2,No,No,80134.65,No
15648367,600,Germany,Female,29,6,74430.1,2,Yes,Yes,96051.1,No
15758031,760,Spain,Male,38,3,91241.85,1,No,Yes,80682.35,No
15751771,528,Germany,Male,32,2,99092.45,1,No,Yes,111149.98,No
15689288,630,France,Female,26,5,0,2,Yes,No,182612.38,No
15731026,683,Germany,Female,39,2,100062.16,2,Yes,No,109201.43,No
15775809,677,Germany,Female,26,6,98723.67,1,No,Yes,151146.67,No
15743076,669,Spain,Male,29,9,0,1,Yes,Yes,93901.61,No
15658258,693,France,Male,43,6,128760.32,1,Yes,No,36342.79,No
15756321,612,Spain,Female,52,5,144772.69,1,No,No,98302.57,Yes
15706799,719,Spain,Male,44,4,0,1,No,No,84972.9,Yes
15775703,702,France,Male,26,2,71281.29,1,Yes,Yes,108747.12,Yes
15642636,755,France,Male,29,9,117035.89,1,Yes,Yes,21862.19,No
15704651,514,France,Male,26,1,0,2,No,No,121551.93,No
15806771,753,France,Female,40,0,3768.69,2,Yes,No,177065.24,Yes
15566735,548,Germany,Female,36,2,108913.84,2,Yes,Yes,140460.01,No
15681671,850,Germany,Male,28,2,101100.22,2,Yes,Yes,35337.31,No
15775949,612,France,Female,38,7,110615.47,1,Yes,Yes,193502.93,No
15586752,628,Germany,Male,33,8,152143.89,1,Yes,Yes,32174.03,No
15582519,479,France,Male,47,6,121797.09,1,No,Yes,5811.9,Yes
15658233,724,France,Female,41,5,109798.25,1,No,Yes,149593.61,No
15755330,512,Germany,Male,41,7,122403.24,1,No,Yes,37439.9,Yes
15605072,638,France,Female,43,3,145860.98,1,Yes,Yes,142763.51,Yes
15617538,834,Spain,Male,40,7,0,2,No,No,45038.74,No
15591428,781,France,Male,29,9,0,2,No,No,172097.4,No
15692142,707,Germany,Female,48,7,105086.74,1,Yes,Yes,180344.69,Yes
15692931,670,France,Male,22,2,114991.45,1,Yes,Yes,37392.56,No
15781127,663,Spain,Female,33,8,96769.04,1,Yes,Yes,36864.05,No
15677136,624,France,Female,23,5,0,2,No,No,132418.59,No
15677828,598,France,Female,34,4,0,2,No,No,60894.26,No
15567897,619,Germany,Male,23,5,132725.1,1,Yes,Yes,143913.33,No
15793641,792,France,Female,70,3,0,2,Yes,Yes,172240.27,No
15678333,683,France,Female,26,7,0,2,Yes,No,86619.77,No
15630511,691,France,Female,33,6,0,2,Yes,No,164074.89,No
15792627,765,Spain,Female,33,5,84557.82,1,Yes,Yes,69039.43,No
15717191,508,France,Male,49,1,93817.41,2,Yes,Yes,132468.76,Yes
15625716,637,France,Female,33,9,113913.53,1,No,Yes,65316.5,No
15710053,667,Germany,Female,44,5,140406.68,2,No,Yes,57164.19,No
15580043,575,Spain,Female,22,8,105229.34,1,Yes,Yes,34397.08,No
15601410,744,Spain,Female,46,1,0,3,Yes,Yes,177431.59,Yes
15684669,567,France,Female,41,9,137891.35,1,Yes,No,142009.46,Yes
15619083,502,France,Female,35,6,0,2,Yes,Yes,80618.47,No
15692207,609,France,Female,53,6,0,2,Yes,Yes,124218.27,No
15730705,715,France,Male,37,9,165252.52,1,Yes,No,85286.3,No
15749688,541,France,Male,32,8,0,2,No,No,40889.14,No
15728542,850,France,Female,71,4,0,2,Yes,Yes,107236.87,No
15760063,595,Spain,Male,23,7,0,2,Yes,Yes,168085.97,No
15658982,650,Germany,Female,28,5,122034.4,3,No,Yes,146663.43,Yes
15758769,625,France,Female,44,7,0,1,Yes,No,4791.8,No
15778481,817,France,Male,59,1,118962.58,1,Yes,Yes,120819.58,No
15661162,526,Spain,Male,49,2,0,1,Yes,No,114539.67,Yes
15568164,850,France,Female,34,4,71379.53,2,Yes,Yes,154000.99,No
15601569,598,France,Female,40,2,171178.25,1,Yes,No,137980.58,Yes
15772383,613,France,Male,36,9,131307.11,1,No,No,83343.73,No
15667456,709,Spain,Male,62,3,0,2,Yes,Yes,82195.15,No
15672983,678,Spain,Female,27,5,87099.85,2,Yes,No,149550.95,No
15799534,720,France,Male,71,5,183135.39,2,Yes,Yes,197688.5,No
15582847,662,France,Male,26,0,0,2,No,Yes,72929.96,No
15612478,525,France,Male,51,10,0,3,Yes,No,171045.35,Yes
15709621,662,France,Male,31,3,0,2,No,Yes,27731.05,No
15802009,770,France,Female,33,6,0,2,Yes,Yes,126131.9,No
15698816,721,Spain,Female,33,4,72535.45,1,Yes,Yes,103931.49,No
15574830,633,Germany,Male,58,2,128137.42,2,Yes,No,147635.33,Yes
15603082,701,France,Male,51,9,0,2,No,No,61961.57,No
15685947,556,Germany,Male,42,0,115915.53,2,No,Yes,125435.47,Yes
15643048,639,France,Male,66,0,0,2,No,Yes,42240.54,No
15807568,632,France,Male,50,2,0,2,No,No,57942.88,No
15597591,456,France,Male,29,5,107000.49,1,Yes,Yes,153419.62,No
15747558,729,Spain,Female,38,10,0,2,Yes,No,189727.12,No
15756655,632,France,Female,34,2,0,2,No,No,165385.55,No
15589949,433,Spain,Male,34,9,152806.74,1,Yes,No,19687.99,No
15601012,802,France,Female,60,3,92887.06,1,Yes,No,39473.63,Yes
15724269,670,France,Male,25,7,0,2,Yes,Yes,144723.38,No
15567506,738,Germany,Female,40,6,114940.67,2,Yes,Yes,194895.57,Yes
15791877,706,Germany,Male,34,0,140641.26,2,Yes,Yes,77271.91,No
15794360,592,Germany,Female,70,5,71816.74,2,Yes,No,105096.82,Yes
15686538,522,France,Female,41,7,0,2,No,Yes,176780.39,No
15585985,746,France,Male,48,5,165282.42,1,Yes,No,153786.46,Yes
15699257,651,Spain,Male,42,2,143145.87,2,Yes,No,43612.06,No
15804104,494,France,Male,28,9,114731.76,2,No,Yes,79479.74,No
15727619,753,Germany,Female,46,9,113909.69,3,Yes,No,92320.37,Yes
15740237,671,Germany,Male,36,2,116695.27,1,No,No,193201.86,No
15801436,696,France,Male,42,4,0,1,No,No,126353.13,Yes
15705735,577,Spain,Male,43,3,0,2,Yes,Yes,135008.92,No
15649359,587,France,Male,36,1,0,2,No,Yes,17135.6,No
15624892,712,Germany,Male,37,7,93978.96,2,Yes,No,60651.77,No
15784918,498,Germany,Male,35,2,121968.11,2,No,Yes,188343.05,No
15584785,660,France,Male,37,2,97324.91,1,Yes,No,23291.83,No
15797197,678,Spain,Male,29,6,0,2,Yes,No,64443.75,No
15574858,530,France,Male,37,8,0,2,Yes,Yes,287.99,No
15794101,559,France,Female,48,2,0,2,No,Yes,137961.41,No
15743245,624,France,Male,42,3,145155.37,1,Yes,No,72169.95,Yes
15791535,592,France,Male,28,5,137222.77,1,No,No,39608.58,No
15605215,767,France,Male,48,9,0,2,No,Yes,175458.21,No
15771749,653,Germany,Female,38,5,114268.22,2,Yes,Yes,89524.83,No
15616833,678,Spain,Male,27,2,0,2,Yes,Yes,13221.25,No
15750728,586,Spain,Female,42,2,0,1,Yes,No,102889.34,No
15769353,550,France,Female,40,8,150490.32,1,No,No,166468.21,Yes
15770091,643,Germany,Male,28,9,160858.13,2,Yes,No,27149.27,No
15716420,612,Spain,Male,39,5,170288.38,1,Yes,Yes,59601.15,No
15740602,674,Germany,Female,27,4,111568.01,1,No,Yes,22026.18,No
15796071,657,Spain,Male,29,7,83889.03,1,Yes,No,153059.62,No
15811389,724,Germany,Female,35,0,171982.95,2,No,Yes,167313.07,No
15783875,500,France,Female,34,4,0,2,Yes,No,12833.96,No
15671800,688,France,Male,20,8,137624.4,2,Yes,Yes,197582.79,No
15677288,599,France,Male,50,3,121159.65,1,No,No,4033.39,Yes
15633525,631,France,Male,29,7,0,2,No,Yes,125877.22,No
15634606,634,Spain,Male,52,1,0,2,Yes,Yes,176913.42,No
15579207,545,France,Male,37,3,91184.01,1,Yes,No,105476.65,No
15619892,644,Spain,Male,18,8,0,2,Yes,No,59172.42,No
15567778,690,Germany,Female,54,1,144027.8,1,Yes,Yes,108731.02,Yes
15711750,711,France,Female,34,6,0,2,Yes,Yes,175310.38,No
15751084,712,France,Female,29,8,140170.61,1,Yes,Yes,38170.04,No
15768945,627,France,Male,27,1,62092.9,1,Yes,Yes,105887.04,No
15586931,694,Spain,Male,39,3,0,1,Yes,Yes,95625.03,No
15636353,534,Spain,Male,35,4,0,2,No,No,9541.15,No
15623858,603,France,Male,45,9,0,1,No,No,148516.79,No
15703354,808,France,Female,33,2,103516.87,1,Yes,No,113907.8,No
15663987,723,Spain,Male,30,1,0,3,Yes,No,164647.72,Yes
15780805,585,France,Female,35,2,0,2,Yes,No,98621.04,Yes
15768566,706,France,Male,34,8,0,2,Yes,Yes,37479.97,No
15643229,671,France,Female,31,6,0,2,Yes,Yes,15846.42,No
15754940,597,Spain,Male,43,2,85162.26,1,No,Yes,5104.08,Yes
15676576,646,France,Female,43,8,143061.88,1,Yes,No,61937.6,No
15800068,801,Spain,Female,46,6,0,2,Yes,Yes,170008.74,No
15648030,731,Spain,Female,33,5,137388.01,2,Yes,No,165000.68,No
15668594,620,Germany,Female,25,1,137712.01,1,Yes,Yes,76197.05,No
15728709,484,Germany,Male,40,7,106901.42,2,No,No,118045.98,No
15724181,647,Spain,Male,47,5,105603.21,2,Yes,Yes,157360.9,No
15647546,688,Germany,Female,40,8,150679.71,2,No,Yes,196226.38,No
15702601,680,Germany,Male,30,4,108300.27,2,No,Yes,44384.57,Yes
